prev_labels,type,label,text
['intro_62'],user,Z.P11,So können weniger Unfälle entstehen weil die Autos präziser fahren als Menschen
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu gaffen sondern das Auto weiterfährt
['intro_62'],user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu schauen sondern das Auto weiterfährt
"['intro_1', 'z_trans_11', 'Z.C10']",user,Z.C10-1,Ja das umzusetzen ist ja nur eine Sache der Politik das müsste doch relativ schnell durchgehen
['intro_62'],user,Z.P11,Es gibt weniger Unfälle
"['intro_2', 'z_trans_2', 'Z.C2']",user,Z.P12,Das macht nichts. Dafür entscheidet sich das Auto für die best mögliche Route und kann Unfälle umfahren
"['intro_24', 'Z.C4', 'intro_1', 'Z.C3-1']",user,Z.C3,"Die KI erkennt die eigenen Grenzen, dennoch sind es Menschen, die diesen Grenzen nicht bewusst werden."
['intro_61'],user,Z.C3,"Menschen verstehen nicht, dass auch eine KI fehlerhaft sein kann und werden ihr eigene Verantwortung im Straßenverkehr unterschätzen."
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.P4-1,"Menschen die nicht manuel im Notfall eingreifen können, sollten meiner Meinung nach niemals Fahrzeugführer sein. Die Verantwortliche Person muss auch in der Lage sein dieser Verantwortung gerecht zu werden."
['intro_62'],user,Z.P4-1,"Na, dass du als mobilitätseingeschränkte Person ja dennoch in der Lage sein solltest ein Fahrzeug zu führen, da du im Notfall in der Lage sein solltest im falschen Fahrverhalten der KI eingreifen zu können."
"['intro_1', 'z_trans_11', 'Z.P7']",user,Z.C4,"Das stimmt, aber die KI kann auch gehackt werden und so Leben gefährdet und die Straße unsicher gemacht werden."
['intro_61'],user,Z.C4,Das autonome Auto kann gehackt werden und es kann zu übermäßig großer Gefahr im Straßenverkehr kommen
"['intro_1', 'z_trans_11', 'Z.C2-1']",user,Z.P2-1,"naja, aber der Mensch will gerne auch selbst Sachen tun, wie zum Beispiel Autos fahren. Was soll denn der Mensch aktiv machen, wenn alles übernommen wird von KI?"
['intro_62'],user,Z.P4-1,KI behindert den Menschen selbstbestimmt zu leben.
['intro_61'],user,Z.C10,"Die Zulassung solcher Systeme erfordert viele Gesetze, die viele speziellen Situationen wie Unfälle vorab klären. Es gibt sehr viele bürokratischen Hürden."
"['intro_2', 'z_trans_12', 'Z.P11']",user,Z.C6,"Wenn ein Unfall unausweichlich ist wäre es moralisch schwierig den Fahrer oder die anderen, zum Beispiel Fußgänger, als eher schützenswert anzusehen."
['intro_62'],user,Z.C6,"Für wen entscheidet sich die KI in unausweichlichen Unfallsituationen, für die Fahrzeuginsassen?"
[],user,Z.P11,Eine KI macht weniger Fehler als ein Mensch
['intro_61'],user,Z.P11,Eine AutoKi macht keine menschlichen Fehler wie zum Beispiel Unaufmerksamkeit und ist zum Beispiel auch nicht abgelenkt von Mitfahrern.
['intro_62'],user,Z.C3-2,Die AutoKI kann aus vergleichbaren Situationen lernen und so lernen mit irrationalem Verhalten umzugehen.
"['intro_2', 'z_trans_12', 'Z.C5']",user,Z.C5-3,"Ich denke sobald es in der Gesellschaft anerkannt ist, dass weniger Unfälle passieren, wird sich die Technologie durchsetzen."
['intro_61'],user,Z.C10,"Einen Rechtsrahmen könnte man schaffen, um die Technologie zu nutzen."
"['intro_25', 'Z.P14', 'intro_2', 'Z.P1-1']",user,Z.P1-1,"In Deutschland gibt es viele freie Arbeitsstellen. Umschulungen sind notwendig, aber das ist machbar."
['intro_62'],user,Z.P1-1,In Deutschland gibt es viele freie Arbeitsplätze
[],user,Z.P11,Mensch im Zweifelsfall macht mehr Fehler als künstliche Intelligenz
['intro_61'],user,Z.P11,Der Mensch macht in der Regel mehr Fehler als die Technik
['intro_62'],user,Z.P2,Das Problem von müden Autofahrern würde es mir ausschließlich autonom fahrenden Autos auf den Straßen nicht geben
"['intro_3', 'z_trans_2', 'Z.C5']",user,Z.C5-2,Das stimmt bleibt aber eine offene Frage da wir noch nicht an dem Punkt angelangt sind. Wir entwickeln uns mit der Technik und nutzen diese zu unserem Vorteil. Deswegen werden wir früher oder später auch autonomes Fahren integrieren
['intro_62'],user,Z.C11,Wie würdest du das mit der Rechtslage klären ?
"['intro_28', 'Z.P11', 'intro_1', 'Z.P11-1']",user,Z.C2-1,Autonomes macht lange Strecken bequemer und sicherer
"['intro_1', 'z_trans_2', 'Z.C5']",user,Z.C5,"viele neue technologien werden zunächst von der gesellschaft angelehnt, etablieren sich jedoch mit dem wandel der gesellschaft über längere zeit"
['intro_62'],user,Z.C5,die gesellschaft akzeptiert neue technologien mit dem wandel der zeit
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.C6-3-1,"da kein eingreifen der menschen möglich ist, müsste der programmierer der KI rechtlich für das handeln des KIs sein"
['intro_61'],user,Z.C6-3-1,da die menschen nicht eingreifen können muss der hersteller der KI verantwortung für das handeln der KI tragen
"['intro_2', 'z_trans_13', 'Z.C2']",user,Z.P12-1-2,"da menschliches fehlverhalten kein problem mehr ist werden verzögerungen durch unfälle vermieden, so kann der verkehr effizienter werden"
"['intro_26', 'Z.P10', 'intro_3', 'Z.P10-1']",user,Z.P1-1,durch die modernisierung des arbeitsmarkts durch KIs werden viele arbeitsplätze verschwinden
[],user,Z.C3,Technik kann nicht fûr Leben verantwortlich sein
['intro_61'],user,Z.C3,Technik sollte nicht verantwortlich für Menschenleben sein
"['intro_3', 'z_trans_12', 'Z.P6']",user,Z.P6,Das ist aber die Minderheit
['intro_62'],user,Z.C3,Für mich überwiegt das Menschenleben den Vorteilen
"['intro_3', 'z_trans_12', 'Z.C2-1']",user,Z.C3,Die Technik kann sich weigern das Fahrzeug zu starten
['intro_62'],user,Z.C5,Man gibt als Mensch Kontrolle an eine externe Technik
[],user,Z.C11,Die Haftung bei Unfällen ist unklar
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C3,Bei Programmierfehlern ist nicht für Sicherheit garantiert
['intro_62'],user,Z.C3,"Fehler in der Konstruktion, Herstellung und Programmierung etc, könnten gefährliche Unfälle verursachen"
"['intro_2', 'z_trans_12', 'Z.P7']",user,Z.C3,Wer garantiert die Sicherheit der mitfahrenden
['intro_62'],user,Z.C3,"Die Menschen, die in den Autos mitfahren die von der autoKI gesteuert werden, sind auf diese angewiesen"
"['intro_3', 'z_trans_11', 'Z.C2-1']",user,Z.P8-1,Und wenn sich andere Fahrer nicht daran halten? Auto KI müsste auf individuelle Fehler anderer Fahrer reagieren
['intro_61'],user,Z.P8-1,Andere Fahrer machen auch Fehler. Wie kann Auto KI darauf reagieren
"['intro_26', 'Z.P10', 'intro_1', 'Z.P10-1']",user,Z.P11,Es werden auch weniger Unfälle entstehen
['intro_61'],user,Z.P5,Alte Menschen haben bessere Möglichkeiten mobil zu sein
"['intro_1', 'z_trans_2', 'Z.P8-1']",user,Z.P2,"Man kann mit selbstfahrenden Autos weite Strecken am Stück fahren, da man im besten Fall sogar dabei schlafen kann"
['intro_62'],user,Z.P12-1-2,"Effizienteres fahren möglich, wenn alle Autos KI gesteuert werden ( gleichzeitiges anfahren bei Roten Ampeln, Staus, bessere Verkehrsregulierung bei Unfällen )"
[],user,Z.P11,Verkehrssicherheit
['intro_61'],user,Z.P11,Die Verkehrssicherheit würde stark erhöht
['intro_62'],user,Z.P2,"Wenn nur KIs am steuer säßen, würde es keine müden Menschen geben"
"['intro_1', 'z_trans_12', 'Z.C5']",user,Z.P4-1,In einer Autofanatischen Gesellschaft wie der unseren sicherlich
['intro_62'],user,Z.C5-1,"Ich denke, es wird angenommen"
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.C10-1,Den Rechtsrahmen kann man schaffen. Sobald es das gibt und zugelassen wird
"['intro_26', 'Z.C10-1', 'intro_2', 'Z.C10-1-1']",user,Z.C10,"Nein, ich meine ein Gesetz für private Fahrer*innen"
[],user,Z.C3,Technik ist keine Garantie für Fehlerfreiheit
['intro_61'],user,Z.C4,Wenn Fehler in der Software auftreten können ungewollt Autounfälle passieren außerdem besteht die Gefahr von Hackerangriffen
['intro_62'],user,Z.P10-2,"Fraglich ist nur ob sich die Personen denen durch Inklusion geholfen werden könnte, solche KI Technik leisten können"
"['intro_1', 'z_trans_12', 'Z.P7']",user,Z.P10-2,"Das ist schon gut, aber trotzdem bezweifle ich, dass die Vorteile die KI bringt von der breiten Masse auch genutzt werden können"
['intro_61'],user,Z.P10-2,"KI Technik ist wahrscheinlich teuer, weshalb sich nur wenige solche Vorteile leisten können"
"['intro_2', 'z_trans_12', 'Z.C2-1']",user,Z.P9-1,"Ich glaube immernoch nicht, dass dadurch der Straßenverkehr sicherer wird"
[],user,Z.P1,Man kann nebenbei mehr entspannen
"['intro_23', 'Z.P1', 'intro_3', 'Z.P1-1']",user,Z.P2,"Aber die Menschen sind dadurch weniger gestresst, da sie nicht im Stau stehen"
['intro_61'],user,Z.P11,Es entstehen weniger Unfälle
"['intro_1', 'z_trans_2', 'Z.P8-1']",user,Z.P8-1-1,"Es wäre aber eine doppelte Sicherheit, da zum einen der Mensch eingreifen kann und zum anderen das Auto sehr viel selbst macht"
"['intro_1', 'z_trans_11', 'Z.C5']",user,Z.P11,Eventuell entstehen weniger Auffahrunfälle
['intro_62'],user,Z.P12,Menschen würden sich nicht mehr so oft verfahren
"['intro_1', 'z_trans_2', 'Z.C10']",user,Z.P12,Sie kommen direkt an ihr Ziel und es wird Sprit gespart
['intro_62'],user,Z.C3,"Problem ist nur, wenn die Technik mal nicht funktioniert"
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P11,"Es fahren weniger Menschen zu schnell, da das Auto alleine abbremsen kann"
['intro_62'],user,Z.P11,Autorennen können nicht mehr stattfinden und damit auch weniger leichtsinnige Unfälle entstehen
[],user,Z.C11,Im Falle eines Unfalls ist es noch ungeklärt wer an diesem Schuld hat.
['intro_61'],user,Z.P8-1,"Ein weiterer Punkt ist, dass viele unvorhersehbare Situationen im Straßen verkehr passieren können, zu welchen man intuitiv agieren muss."
"['intro_2', 'z_trans_13', 'Z.P7']",user,Z.C4,Autonome Autos können auch leichter gehackt werden
['intro_61'],user,Z.P1,"gut am Autonomen fahren ist, dass man nebenbei noch andere Sachen machen kann."
['intro_62'],user,Z.P1,Menschen können ihre Zeit während der Fahrten besser nutzen und sich anderen Dingen wie der Arbeit oder Freizeitbeschäftigungen widmen.
"['intro_3', 'z_trans_12', 'Z.P3']",user,Z.P3,"Die autoKI ermöglicht einen größeren Raum für Privatsphäre, denn die Angewiesenheit auf andere (öffentliche) Verkehrsmittel wie z.B. das Taxi oder den Bus wird reduziert."
"['intro_2', 'z_trans_13', 'Z.P6']",user,Z.C12,2. Argument: Keiner kann mehr Auto fahren
['intro_62'],user,Z.C12,2. Argument: Es lernt keiner mehr Auto zu fahren.
"['intro_1', 'z_trans_2', 'Z.P7']",user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
['intro_61'],user,Z.C11,3. Argument: Die Rechtslage ist unklar bei Unfällen.
['intro_62'],user,Z.P1-1,4. Argument: Taxifahrer werden arbeitslos
[],user,Z.C6,"Man kann nicht wählen, welche Person man während Unfall retten kann"
['intro_61'],user,Z.C6,"Sie können nicht selbst entscheiden, bei wem Sie bei einem Unfall sparen"
"['intro_2', 'z_trans_2', 'Z.P6']",user,Z.P4-1,Man hat keine Kontrolle über Auto
