prev_labels,type,label,text
"['intro_2', 'z_trans_11', 'Z.P6']",user,UNKNOWN,"Ja die soziale Teilhabe wird erhöht, allerdings benötigt das autonome Fahren andere Fähigkeiten die nicht jeder Mensch hat und damit schließen wir andere Gruppen wiederum aus"
"['intro_32', 'Z.P6-1', 'intro_4', 'z_trans_1', 'Z.P7']",user,Z.P12-2,"Die KI benötigt im Straßenverkehr mehr Sensoren, die wiederum mehr Rohstoffe benötigen und das ist schlecht für die Umwelt"
"['intro_25', 'Z.C2', 'intro_2', 'Z.C2-1']",user,OTHER,Das war nicht mein Argument
['intro_62'],user,Z.C2-1,"Striktere Geschwindigkeitsbegrenzungen könnten auch jetzt schon, ohne die KI durchgesetzt werden und würden dann zu einem sichereren Verkehr führen"
[],user,Z.C3,Elektronik ist immer fehleranfällig
['intro_61'],user,Z.C3,"Man kann nie sicherstellen, das die Systeme die das Auto steuern zuverlässig funktionieren."
"['intro_2', 'z_trans_12', 'Z.P6']",user,Z.P6-1,Für diese kleinen Gruppen die nicht selbständig mobil sind können Fahrdienste eingesetzt werden. Zudem sind im urbanen Raum sowieso ausreichend ÖPNV Angebote Bereits vorhanden
['intro_62'],user,Z.P6-1,Mobilitätseingeschränkte Personen können Fahrdienste nutzen
"['intro_2', 'z_trans_11', 'Z.P7']",user,Z.P7,Das Stimmt. Diese Vorteile können aber auch Teilautonome Fahrzeuge bieten
['intro_61'],user,Z.P7,Fahrzeuge die den Fahrer unterstützen bieten die gleichen Vorteile
"['intro_2', 'z_trans_11', 'Z.C2-1']",user,Z.C2-1,Geschwindigkeitsbeschränkungen haben nur bedingt etwas mit autoKI zu tun. Geschwindigkeitsbegrenzungen im Allgemeinen verbessern die Sicherheit
['intro_61'],user,Z.C2-1,Geschwindigkeitsbegrenzungen fördern so oder so die Sicherheit
"['intro_2', 'z_trans_12', 'Z.P8']",user,Z.C3,"Die KI ist nur so gut wie der, der sie programmiert"
['intro_62'],user,Z.C3,Die KI wird durch Menschen erschaffen. Kann daher auch fehlerhaft sein.
"['intro_2', 'z_trans_2', 'Z.P11']",user,OTHER,"Die Straßen in Deutschland sind aber so unterschiedlich, dass es schwierig ist die KI daran zu gewöhnen"
['intro_61'],user,OTHER,"Deutsche Straßen sind für menschliche Fahrer gemacht, nicht für KI"
[],user,Z.P11,KI Autos sind bessere fahrer
['intro_61'],user,Z.P11,Ein KI unterstütztes auto macht weniger fehler als ein normaler Autofahrer
"['intro_1', 'z_trans_12', 'Z.P8-1']",user,Z.C3-1,Man kann notfallpläne programmieren
['intro_62'],user,Z.C3-1,"Man könnte Notfallprogramme erstellen, damit in solchen fällen immer ein vorgefertigtes verhalten aktiviert wird"
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.C5-2,"Das ist wahr , aber sollte man deswegen den Fortschritt stoppen? Ich denke wenn man in kleinen schritten die Menschen daran gewöhnt ist alles möglich"
[],user,Z.C11,Wen kann man bei Versagen der KI zu Rechenschaft ziehen?
['intro_61'],user,Z.C11,Wer trägt die Verantwortung bei einem Unfall
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.C11,Aber schätzt man die Teilhabe mobilitätseingeschränkter Gruppen höher ein als die Frage nach der Verantwortung bei einem Unfall?
['intro_62'],user,Z.C11,Die Frage nach der Rechenschaftsabgabe ist deutlich höher als das Argument der Teilhabe
[],user,Z.P10,"Ermöglicht günstigere fahrtickets, da keine Arbeitskräfte mehr benötigt werden"
['intro_61'],user,Z.P10,"Es werden keine Fahrer mehr benötigt, was wiederum bedeutet, dass man in dem Bereich Geld einsparrt"
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,clarify,"Wenn aber alles auf autoik umsteigt, dann ist es nicht mehr möglich auf Leute mit müdigkeit oder sonstigen Rücksicht zu nehmen"
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.C5-1,"Ich denke, dass die jüngere Generation durchaus ihren Zuspruch geben wird"
['intro_61'],user,Z.C5-1,Und so eine Idee befürwortet
"['intro_1', 'z_trans_11', 'Z.C10']",user,CONSENT,Ja da haben sie recht
['intro_62'],user,CONSENT,Ich stimme deinem Argument zu
[],user,NZ.G3,Es ist ser wichtig für der Zukunft
['intro_61'],user,NZ.G3,Es ist sehr wichtig für der Zukunft
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,CONSENT,Das ist richtig
[],user,Z.P2,"Ich finde, dass das einsetzen von KI viele aspekte in unserem alltag ersetzen jnd unterstützen kann"
"['intro_38', 'FAQ.1', 'FAQ.1-1', 'faq_trans_1', 'Z.P8-1']",user,DISSENT,Ich weiß um was es geht
['intro_61'],user,Z.P9,KI verrichten fehlerfrei die arbeit und bleiben emotionslos ohne große angst oder sonstigem
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P5,Bestimmt werden diese nicht von allen akzeptiert aber ältere menschen können hierbei auf ihre fahrtüchtugkeit verzichten und denndoch alles erreichen
['intro_62'],user,Z.P1,Menschen die viel arbeiten müssen können während der fahrt weiterarbeiten
"['intro_3', 'z_trans_13', 'Z.C10']",user,Z.P5,Ältere menschen werden nicht mehr gezwubgen autozufahren sondern werden. Gefahren
['intro_62'],user,OTHER,"Die rechtsrahmen können festgesetzt werden, um keine kinder an die Technologie zu lassen. Jedoch ist jeder erwachsene mensch der einen führerschein besitzt fähig"
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.C2-1,Das Tempolimit sollte so oder so eingefphrt werden. Dadurch haben wir einen weiteren grund diese KI zu benutzen
"['intro_2', 'z_trans_12', 'Z.C4']",user,clarify,Es wird niemand gefährdet
[],user,Z.P11,"Wenn alle Autos autonom fahren, dann passieren keine Unfälle mehr"
['intro_61'],user,Z.P11,Keine Unfälle mehr
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,NZ.G3,Aber wenn es nur noch AutoKI geben würde ?
['intro_62'],user,NZ.G3,Alle Autos fahren autonom
"['intro_1', 'z_trans_11', 'Z.C5']",user,Z.C5,Angst vor Veränderung ist menschliche.
['intro_61'],user,Z.C5-2,Es wird etwas dauern aber der Vorteil ist vorhanden
"['intro_1', 'z_trans_13', 'Z.C10']",user,Z.C11-1,Eine Anpassung des Gesetzes wäre sicher möglich. Wenn die Menschen es mehr akzeptieren
['intro_61'],user,Z.C11-1,Das Gesetz anpassen
"['intro_1', 'z_trans_12', 'Z.C2']",user,Z.C2-1,Die Geschwindigkeit anpassen
['intro_61'],user,Z.C2-1,Eine Einheit Geschwindigkeit für alle Autos
"['intro_1', 'z_trans_12', 'Z.C4']",user,NZ.G3,Das ist auch ohne autonomes fahren möglich
['intro_61'],user,NZ.G3,Auto fahren ist immer gefährlich
"['intro_3', 'z_trans_13', 'Z.C8']",user,CONSENT,Da stimme ich zu
['intro_61'],user,CONSENT,Ja stimmt
[],user,Z.P11,"Es würde das Potential von Unfällen, die durch menschliches versagen entstehen eliminieren"
['intro_61'],user,Z.P11,Unfälle durch menschliches versagen würden nicht mehr vorkommen
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,Z.GP2,"Aber wenn der komplette Verkehr durch KI kontrolliert wäre, würde dieses Problem nicht existieren"
['intro_62'],user,Z.GP2,Wenn der komplette Verkehr von KI
"['intro_3', 'z_trans_13', 'Z.C5']",user,OTHER,Ist natürlich nicht sofort umsetzbar aber in Zukunft
['intro_62'],user,OTHER,Ein kompletter KI gesteuerter Verkehr ist in Zukunft sicher umsetzbar
"['intro_1', 'z_trans_12', 'Z.C10']",user,Z.C11,Jeder Mensch sollte trotzdem eine Fahrausbildung Besitzen und im Falle eines Unfalles haften
['intro_61'],user,Z.C11,Der mensch sollte trotzdem haften
"['intro_3', 'z_trans_12', 'Z.C2']",user,Z.P12,Das führt aber wieder zu weniger Unfällen und verringert die Emissionen
[],user,UNKNOWN,Ich denke der Verkehr könnte flüssiger laufen und es käme zu weniger Stau auf den Straßen wenn alle Autos autonom gesteuert würden.
"['intro_26', 'Z.P11', 'intro_3', 'Z.P11-1']",user,Z.P11-1,Auch normale Autofahrer können witterungsbedingt Verkehrszeichen teilweise nicht erkennen
['intro_61'],user,Z.P11-1,Ich denke nicht nur die autoKI hat Probleme Verkehrszeichen bei schlechtem Wetter zu erkennen.
"['intro_3', 'z_trans_13', 'Z.P8-1']",user,Z.P11,Das ist ein guter Punkt. Wobei normale Autofahrer auch sehr emotional seien können und zum Beispiel sehr aggressiv fahren wenn sie gereizt sind.
['intro_62'],user,Z.C3-2,Mit mehr Erfahrung wird die autoKI sicherlich auch in diesem Fall besser.
"['intro_1', 'z_trans_12', 'Z.C5']",user,NZ.G3,Das ist richtig. Ich glaube jedoch das diese Akzeptanz noch kommen wird. Die Menschheit ist meiner Meinung nach sehr zukunftsorientiert.
['intro_61'],user,NZ.G3,Ich glaube diese Akzeptanz wird noch kommen
"['intro_1', 'z_trans_2', 'Z.C10']",user,Z.C11-1,Diesen Rechtsrahmen zu erstellen ist ein losbares Problem der Politik.
['intro_61'],user,Z.C11-1,Die Politik kann den Rechtsrahmen erstellen
"['intro_3', 'z_trans_12', 'Z.C2']",user,UNKNOWN,Ich denke der Verkehr wird effizienter da es weniger unregelmäßiges Verhalten im Verkehr geben wird.
[],user,OTHER,Ist gruselig
['intro_61'],user,Z.P9-1,Nicht normgetreue Hindernisse die Menschen einfach umfahren könnten vllt schwierig
"['intro_1', 'z_trans_2', 'Z.P6']",user,CONSENT,Ja das ist vllt richtig
['intro_62'],user,CONSENT,Ja das stimmt
"['intro_2', 'z_trans_12', 'Z.P7']",user,CONSENT,Ja das ist wahr
['intro_61'],user,CONSENT,Ich stimme zu
"['intro_3', 'z_trans_13', 'Z.C2-1']",user,CONSENT,True
['intro_62'],user,OTHER,Sehr interessant
"['intro_3', 'z_trans_13', 'Z.P8']",user,CONSENT,Ja das ist sehr gut
['intro_61'],user,CONSENT,Das ist wahr
"['intro_3', 'z_trans_13', 'Z.P11']",user,CONSENT,Das stimmt
['intro_62'],user,CONSENT,Treu
"['intro_1', 'z_trans_12', 'Z.P2']",user,CONSENT,Ja
"['intro_3', 'z_trans_2', 'Z.P12']",user,CONSENT,Ja
['intro_61'],user,CONSENT,Ja
"['intro_2', 'z_trans_11', 'Z.P14']",user,CONSENT,Ja
"['intro_2', 'z_trans_13', 'Z.P9']",user,CONSENT,True
[],user,NZ.G1,Es ist gefährlich
['intro_61'],user,NZ.G1,Bei autonom fahrenden Autos passieren mehr unfälle
"['intro_1', 'z_trans_13', 'Z.P6']",user,CONSENT,Das stimmt
[],user,Z.P8-1,Gibt immer unvorhersehbare Situationen oder technische Fehler
['intro_61'],user,Z.C3,Technik kann versagen
"['intro_1', 'z_trans_13', 'Z.P6']",user,Z.C3,Ist trotzdem sehr gefährlich wenn Menschenleben auf dem Spiel stehen
['intro_62'],user,Z.C3,Menschen könnten gefährdet werden
"['intro_2', 'z_trans_2', 'Z.P7']",user,CONSENT,Ja das mag sein
['intro_62'],user,Z.C5-3,Für mich überwiegt ein Menschenleben allen anderen Vorteilen
"['intro_2', 'z_trans_13', 'Z.C2-1']",user,Z.C3,Technik kann aber trotzdem versagen. Auch bei 50kmh kann ein Mensch Sterben
['intro_61'],user,NZ.G3,Auch bei geringer Geschwindigkeit passieren tödliche Unfälle
"['intro_3', 'z_trans_13', 'Z.P8']",user,Z.C3,Wenn die Technik versagt kann es aber zu unvorhersehbaren Reaktionen kommen
[],user,OTHER,Ich muss nicht selber fahren
['intro_61'],user,Z.C6,Würdest du im schlimmsten Fall einen Menschen überfahren?
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,Z.C6,Würdest du eher 10 Omas oder ein kleines Kind überfahren?
['intro_62'],user,Z.C6,Gibt es bestimme Personengruppen die du bevorzugst?
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P12,Es entstehen weniger Staus durch den Einsatz von Selbstfahrenden Autos
[],user,Z.C6,"Wie entscheidet die KI, wer bei einem Unfall verletzt wird?"
['intro_61'],user,Z.C6,"Wenn eine Person verletzt werden muss, nach welchen Kriterien wird entschieden?"
"['intro_1', 'z_trans_13', 'Z.P6']",user,Z.P10-1,Das stimmt es gehen aber auch Arbeitsplätze verloren
['intro_62'],user,Z.P10-1,Arbeitsplätze für Taxifahrer gehen verloren
"['intro_1', 'z_trans_13', 'Z.P7']",user,Z.P12-1,Individualverkehr mit Autos ist im Sinne der Energiewende nicht die richtige Richtung
['intro_61'],user,Z.P12-1,Es sollte lieber in öffentliche Verkehrsmittel investiert werden anstatt in Autos
"['intro_3', 'z_trans_2', 'Z.C2-1']",user,Z.P12-2,Aber es verbraucht immer noch sehr viele Ressourcen
['intro_61'],user,Z.P12-2,"Unter Ressourcen sind vor allem natürliche Ressourcen gemeint. Humankapital ist hier weniger ein Thema. Hilft dir das weiter, mein liebes"
"['intro_2', 'z_trans_11', 'Z.P8']",user,Z.C3,Technik kann versagen mein liebstes
['intro_62'],user,Z.C3,Technik kann versagen
"['intro_2', 'z_trans_13', 'Z.P11']",user,Z.C3,Damit ist technisches Versagen nicht ausgeschlossen
"['intro_24', 'Z.C3', 'intro_2', 'Z.C3-1']",user,CONSENT,Klingt gut
['intro_61'],user,CONSENT,Hört sich gut an
[],user,Z.P8-1,KI kann noch nicht auf plötzliche Probleme im Straßenverkehr reagieren
['intro_61'],user,Z.C11,Die Rechtslage ist nicht geklärt. Wer haftet bei einem Unfall
"['intro_1', 'z_trans_2', 'Z.P6']",user,Z.C3,"Da hast recht. Aber was passiert, wenn es zu einem Technischen Ausfall kommt?"
['intro_62'],user,Z.P12-1,Ein weiteres Argument wäre die Umweltbelastung. Es würden noch mehr Autos fahren
"['intro_1', 'z_trans_13', 'Z.P7']",user,Z.C9,Aber vielleicht haben die Menschen das Gefühl überwacht zu werden?
[],user,Z.P11,"Menschen machen häufig Fehler, das liegt in ihrer Natur. Künstliche Intelligenzen dagegen machen deutlich weniger Fehler, sofern alle Einstellungen passen."
['intro_61'],user,Z.P11,Ein durchschnittlicher Mensch macht mehr Fehler als eine durchschnittliche KI
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.C11,Stimmt. Und wer haftet im Falle eines Unfalls? Die KI kann ja schlecht die Haftung übernehmen
['intro_62'],user,Z.C11,Im Falle eines Unfalls kann die KI nicht haften.
"['intro_3', 'z_trans_13', 'Z.C5']",user,Z.P6,"Für die Inklusion wäre es allerdings ein großer Schritt, Menschen mit Handicap könnten auch Auto fahren"
['intro_61'],user,Z.P6,Auch behinderte Menschen können so Auto fahren. Das können sie bisher nicht.
"['intro_3', 'z_trans_13', 'Z.C10']",user,CONSENT,Genau
['intro_62'],user,OTHER,Du hast Recht. Noch dazu muss sich die Technik weiterentwickeln.
[],user,Z.P9,Autonom fahrende Autos sind bessere Fahrer als Menschen und haben im Normalfall keine Einschränkungen
"['intro_26', 'Z.P8', 'intro_1', 'Z.P8-1']",user,Z.P8,Menschen werden müde. Ein autonomes Auto zeigt immer die selbe Leistung
['intro_61'],user,Z.P8,Das Fahren des Autos ist nicht von Faktoren wie Konzentration abhängig
"['intro_2', 'z_trans_2', 'Z.C5']",user,Z.P2,Es ist eine Erleichterung für den Menschen. Einparken ist dadurch einfacher
['intro_62'],user,Z.P2,Parken ist für ein KI Auto einfacher und es funktioniert immer ohne viele Verbesserungen
"['intro_2', 'z_trans_11', 'Z.C10']",user,Z.P2,Auf längeren Strecken kann man als Mensch mal ein wenig schlafen und sich ausruhen
['intro_62'],user,Z.P2,"Wenn man mehrere Stunden Auto fahren muss, kann man in einem KI Auto schlafen und sich ausruhen"
"['intro_1', 'z_trans_2', 'Z.C2']",user,Z.P11,"Es kommt zu weniger Unfällen, das Auto kann mit Navi Vorrausschauender fahren"
['intro_62'],user,Z.P11,"Autos mit KI haben ein Navi, können Vorrausschauender fahren und bauen dann weniger Unfälle"
[],user,Z.P8,Autos können schneller reagieren als Menschen
"['intro_25', 'Z.P8', 'intro_1', 'Z.P8-1']",user,OTHER,Aber es ist ein Problem wenn die ki sich als Ziel setzt dass sie das Auto möglichst wenig beschädigt
['intro_61'],user,FAQ.G1,Welches Hauptziel hätte die ki
"['intro_3', 'z_trans_11', 'Z.C5']",user,Z.P11,Die menschliche Unfallquote ist sehr hoch
['intro_62'],user,Z.P11,Ki können Unfälle vorbeugen
"['intro_3', 'z_trans_11', 'Z.C10']",user,NZ.G3,Die ki kann ja auch nur das fahren unterstützen man kann auch noch selbst fahren
"['intro_38', 'FAQ.1', 'FAQ.1-1', 'faq_trans_2', 'Z.C2']",user,Z.C2,Aber es ist ja nicht so schlimm wenn die Geschwindigkeit gedrosselt wird wenn im Endeffekt der Verkehr flüssiger läuft
[],user,Z.C3,"Es gibt dinge die ein Sensor möglicherweise nicht erfasst, da alles mögliche im verkehr passieren könnte"
['intro_61'],user,Z.C3,Falls da dinge sind die das auto nicht eingespeichert hat könnte ein unfall passieren weil er es nicht erkennt
"['intro_1', 'z_trans_11', 'Z.P6']",user,CONSENT,Ja das verstehe ich und das ma ht auch sinn
['intro_62'],user,CONSENT,Ich verstehe das
"['intro_3', 'z_trans_2', 'Z.P7']",user,DISSENT,Das sehe ich nicht so denn manchmal muss man extra platz einplanen falls die eine seite blockiert wird
['intro_62'],user,Z.P7,Es wäre besser wenn beide seiten eines autos platz zum aussteigen haben sodass man möglichkeiten hat falls beim auto etwas nicht stimmt
"['intro_3', 'z_trans_11', 'Z.C2-1']",user,Z.C3,"Die wahrscheinlichkeit dass so ein Auto fehler hat macht den verkehr nicht sicherer, es kann genauso zu unfällen führen"
['intro_62'],user,Z.C3,Computer können auch fehlerhaft sein sodass der verkehr genauso unsicher ist wie davor
"['intro_3', 'z_trans_12', 'Z.P8']",user,Z.C4,Ja das mag sein aber könnte man sie nicht hacken?
[],user,Z.P11,Verringerung von Stau und den Fehlern von menschen
['intro_61'],user,Z.P11,Menschliche Fehler
"['intro_3', 'z_trans_12', 'Z.P8-1']",user,Z.GP2,"Wenn es nur autonome Autos gäbe, würde das Problem nicht auftreten"
['intro_62'],user,Z.GP2,Wenn es nur autonome autos gäbe
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.C5-1,Das passiert bereits jetzt
[],user,Z.P9,Sicherheit
['intro_61'],user,Z.P9,Das autonome Fahren sollte sicher sein.
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,CONSENT,Ja das stimmt
['intro_62'],user,OTHER,"Was, wenn sich die KI verfährt?"
"['intro_2', 'z_trans_12', 'Z.C5']",user,Z.P10-2,Die Technologie ist bestimmt sehr teuer.
['intro_61'],user,Z.P2,"Man kann dann während dem fahren schlafen, oder?"
"['intro_1', 'z_trans_13', 'Z.C10']",user,Z.C11,Wer haftet bei einem Unfall?
['intro_62'],user,Z.P12-1-2,Autos könnten schneller fahren mit KI
"['intro_1', 'z_trans_12', 'Z.C2']",user,OUTRO,Danke
[],user,Z.P14,Autonome Fahrzeuge können im öffentlichen Nahverkehr genutzt werden.
['intro_61'],user,Z.P11,Autonome Fahrzeuge können die Stadt von Fahrzeugen befreien und mehr Lebensraum für Natur und Mensch schaffen
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P6,Autonomes Fahren kann fahreingeschränkte Menschen transportieren
['intro_62'],user,Z.P6,"Menschen, die kein Auto fahren können, weil sie alt sind oder körperlich eingeschränkt ist, können dadurch transportiert werden"
"['intro_3', 'z_trans_12', 'Z.C5']",user,Z.P1,"Man kann in den Fahrzeugen arbeiten und wichtigen Dingen nachgehen, dieser Vorteil würde viele Menschen durch ihre stressigen Alltage überzeugen"
"['intro_28', 'Z.P1', 'intro_1', 'Z.P1-1']",user,Z.P1-1,welche soziale Probleme?
['intro_62'],user,Z.GP1,"Autonomes Fahren, vor allem Nahverkehr kann außerdem den Besitz von einzelnen Fahrzeugen einschränken und dazu führen, dass weniger Autos vorhanden sind. Das wäre ein hilfreicher Beitrag für den Klimawandel"
"['intro_2', 'z_trans_12', 'Z.C10']",user,Z.C10-1,Der Rechtsrahmen kann geschaffen werden
[],user,Z.P11,Weniger Unfälle
['intro_61'],user,Z.P11,Unfälle durch unaufmerksames fahren können besser verhindert werden
"['intro_2', 'z_trans_2', 'Z.P8-1']",user,Z.GP2,Diese würde es nicht mehr geben durch das Auto KI
[],user,Z.P11,"das wichtigste Argument meiner Meinung ist, dass die AutoKI dann das Tempolimit einhalten kann & diesbezüglich weniger Unfälle passieren würden, denn durch das Tempolimit wird auch weniger Kraftstrom bzw. in Zukunft Strom verbraucht!"
['intro_61'],user,Z.P11,"AutoKi sollte zugelassen werde, da durch die KI Auto bezüglich dem Tempolimit weniger Unfälle brauen würden"
"['intro_3', 'z_trans_11', 'Z.P8-1']",user,Z.P8-1,"da bin ich mir nicht sicher, denn die Automobilindustrie ist sehr stark ausgeprägt & entwickelt & deshalb gehe ich nicht davon ja das es an ihre Greznen stoßen wird"
['intro_62'],user,Z.P8-1-1,die KI wird so entwickelt das sie einen Menschen ersetzen kann & so auch auf das Fahrverhalten eingehen
"['intro_2', 'z_trans_11', 'Z.C5']",user,Z.C5-1-1-1,"ja sie werden angenommen & akzepiert, da es schon Autos gibt die Spurhalteassistentwn besitzen & da auch sehr viel möglich ist"
['intro_61'],user,Z.C5-1,"solche Autos werden von der Gesellschaft akzeptiert & auch angenommen, da Autos mit den verscheidenen Systemen schon auf der Straße fahren"
"['intro_3', 'z_trans_13', 'Z.C10']",user,Z.C11,die Verantwortung liegt dann bei dem Fahrer des Autos
['intro_62'],user,Z.C6-3-1,die Verantwortung liegt beim Hersteller des Autos & somit ist es möglich den Regelbetrieb aufzunehmen
"['intro_3', 'z_trans_11', 'Z.C2']",user,Z.C11,"das ist möglich, aber dafür wird der Fahrer verantwortlich sein"
['intro_62'],user,Z.C2-1,"Geschwindigkeitsbegrenzungen sind schon in Planung deshalb ist es vollkommen ok, wenn das passieren wird"
[],user,Z.P2,Das Reisen selber wird entspannter
['intro_61'],user,Z.P2,Autonomes fahren ermöglicht einen selbst sicherer und entspannter zu reisen
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,NZ.G1,Ja das sehe ich auch als ein Problem. Es macht halt erst sinn wenn alle Auto autonom fahren
['intro_62'],user,CONSENT,Ich habe dir zugestimmt
"['intro_3', 'z_trans_12', 'Z.C5']",user,NZ.G3,Vor allem gibt es bereits alternativen zum Autonomen Fahren
[],user,Z.P1,Man kann nebenbei was anderes machen z.b arbeiten
['intro_61'],user,Z.P1,"Man muss sich nicht auf den Straßenverkehr konzentrieren sondern kann etwas anderes machen z.b einen Film schauen, lernen oder einfach nur entspannen"
"['intro_2', 'z_trans_2', 'Z.P8-1']",user,Z.P8-1-1,Das stimmt aber jetzt gibt's ja auch schon Autos die alleine fahren lenken und ausweichen können
['intro_62'],user,Z.P11,So können weniger Unfälle entstehen weil die Autos präziser fahren als Menschen
"['intro_1', 'z_trans_13', 'Z.C5']",user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu gaffen sondern das Auto weiterfährt
['intro_62'],user,Z.P12,Vielleicht entstehen dann weniger staus weil die Fahrer bei Unfällen nicht stehen bleiben um zu schauen sondern das Auto weiterfährt
"['intro_1', 'z_trans_11', 'Z.C10']",user,Z.C10-1,Ja das umzusetzen ist ja nur eine Sache der Politik das müsste doch relativ schnell durchgehen
['intro_62'],user,Z.P11,Es gibt weniger Unfälle
"['intro_2', 'z_trans_2', 'Z.C2']",user,Z.P12,Das macht nichts. Dafür entscheidet sich das Auto für die best mögliche Route und kann Unfälle umfahren
[],user,NZ.G1,"Hallo Chatbot, Autonom fahrende Autos sind gefährlich für den Strasenverkehr, da sie das Gefühl falscher Sicherheit vermitteln"
"['intro_24', 'Z.C4', 'intro_1', 'Z.C3-1']",user,Z.C3,"Die KI erkennt die eigenen Grenzen, dennoch sind es Menschen, die diesen Grenzen nicht bewusst werden."
['intro_61'],user,Z.C3,"Menschen verstehen nicht, dass auch eine KI fehlerhaft sein kann und werden ihr eigene Verantwortung im Straßenverkehr unterschätzen."
"['intro_3', 'z_trans_11', 'Z.P6']",user,Z.P4-1,"Menschen die nicht manuel im Notfall eingreifen können, sollten meiner Meinung nach niemals Fahrzeugführer sein. Die Verantwortliche Person muss auch in der Lage sein dieser Verantwortung gerecht zu werden."
['intro_62'],user,Z.P4-1,"Na, dass du als mobilitätseingeschränkte Person ja dennoch in der Lage sein solltest ein Fahrzeug zu führen, da du im Notfall in der Lage sein solltest im falschen Fahrverhalten der KI eingreifen zu können."
"['intro_1', 'z_trans_11', 'Z.P7']",user,Z.C4,"Das stimmt, aber die KI kann auch gehackt werden und so Leben gefährdet und die Straße unsicher gemacht werden."
['intro_61'],user,Z.C4,Das autonome Auto kann gehackt werden und es kann zu übermäßig großer Gefahr im Straßenverkehr kommen
"['intro_1', 'z_trans_11', 'Z.C2-1']",user,Z.P2-1,"naja, aber der Mensch will gerne auch selbst Sachen tun, wie zum Beispiel Autos fahren. Was soll denn der Mensch aktiv machen, wenn alles übernommen wird von KI?"
['intro_62'],user,Z.P4-1,KI behindert den Menschen selbstbestimmt zu leben.
"['intro_3', 'z_trans_13', 'Z.P8']",user,CONSENT,Das stimmt
['intro_61'],user,Z.C10,"Die Zulassung solcher Systeme erfordert viele Gesetze, die viele speziellen Situationen wie Unfälle vorab klären. Es gibt sehr viele bürokratischen Hürden."
"['intro_2', 'z_trans_12', 'Z.P11']",user,Z.C6,"Wenn ein Unfall unausweichlich ist wäre es moralisch schwierig den Fahrer oder die anderen, zum Beispiel Fußgänger, als eher schützenswert anzusehen."
['intro_62'],user,Z.C6,"Für wen entscheidet sich die KI in unausweichlichen Unfallsituationen, für die Fahrzeuginsassen?"
"['intro_2', 'z_trans_12', 'Z.P2']",user,OTHER,Fahrer sollten trotz KI aufmerksam im Straßenverkehr sein.
[],user,Z.P11,Eine KI macht weniger Fehler als ein Mensch
['intro_61'],user,Z.P11,Eine AutoKi macht keine menschlichen Fehler wie zum Beispiel Unaufmerksamkeit und ist zum Beispiel auch nicht abgelenkt von Mitfahrern.
"['intro_3', 'z_trans_2', 'Z.P8-1']",user,Z.GP2,"Die AutoKI kann aber aus bereits geschehenen, vergleichbaren Situationen lernen"
['intro_62'],user,Z.C3-2,Die AutoKI kann aus vergleichbaren Situationen lernen und so lernen mit irrationalem Verhalten umzugehen.
"['intro_2', 'z_trans_12', 'Z.C5']",user,Z.C5-3,"Ich denke sobald es in der Gesellschaft anerkannt ist, dass weniger Unfälle passieren, wird sich die Technologie durchsetzen."
['intro_61'],user,Z.GP2,"Sobald die Mehrheit der Fahrer die Technologie nutzt, wird das andere von der Sicherheit überzeugen."
"['intro_2', 'z_trans_13', 'Z.C10']",user,Z.GP2,"Wenn alle die Technologie nutzen, gibt es kein irrationales Verhalten mehr."
['intro_61'],user,Z.C10,"Einen Rechtsrahmen könnte man schaffen, um die Technologie zu nutzen."
"['intro_2', 'z_trans_13', 'Z.C2']",user,UNKNOWN,Dafür wird das Fahren umweltfreundlicher und sicherer.
"['intro_25', 'Z.P14', 'intro_2', 'Z.P1-1']",user,Z.P1-1,"In Deutschland gibt es viele freie Arbeitsstellen. Umschulungen sind notwendig, aber das ist machbar."
['intro_62'],user,Z.P1-1,In Deutschland gibt es viele freie Arbeitsplätze
[],user,Z.P11,Mensch im Zweifelsfall macht mehr Fehler als künstliche Intelligenz
['intro_61'],user,Z.P11,Der Mensch macht in der Regel mehr Fehler als die Technik
"['intro_1', 'z_trans_13', 'Z.P8-1']",user,OTHER,Wenn ausschließlich nur noch Autos mit künstlicher Intelligenz fahren würde es dieses Problem nicht mehr geben
['intro_62'],user,Z.P2,Das Problem von müden Autofahrern würde es mir ausschließlich autonom fahrenden Autos auf den Straßen nicht geben
