prev_labels,type,label,text
"['intro_25', 'Z.K7', 'intro_55', 'Z.K7-1']",user,Z.K7,"Im Alltag ist die ärztliche Zuwendung ein wichtiger Teil der Patientenversorgung. Das spricht zwar nicht gegen die medKI, ist aber ein Nachteil, den man akzeptieren muss."
"['intro_32', 'Z.K5', 'Z.K5-1', 'z_trans_10', 'Z.P2']",user,Z.K7,Aber in vielen Situationen braucht der Mensch zur Heilung die Zuwendung eines Menschen mit fachlicher Autorität. Diese Rolle hatten früher die Schamanen.
"['intro_25', 'Z.K7', 'intro_1', 'z_trans_2', 'Z.P4']",user,NZ.K10,"Mein Argument bedeutet nur, dass die medKI den arzt immer nur zum Teil ersetzen kann."
"['intro_26', 'NZ.K10', 'intro_9', 'NZ.K10-1']",user,NZ.K10,". Es geht hier nicht um die Frage, ob die medKI alleine gute Entscheidungen fällen kann, sondern darum, ob die medKI in allen Fällen die im Ergebnis beste Wahl ist."
"['intro_26', 'NZ.K10', 'intro_9', 'NZ.K10-1']",user,Z.K7,"Bei den Patienten bzw. medizinischen Fragen, in denen die Beziehung von Arzt zu Patient zentral für die Heilung und das Wohlergehen des Patienten ist, wäre der Arzt der medKI vorzuziehen."
"['intro_23', 'Z.K15', 'intro_51', 'Z.K15-1']",user,Z.K3,dass eine KI nicht verklagt werden kann.
['expert-authored'],user,Z.K7,"Wir haben hier eine Maschine, die ohne Moralvorstellung und Gewissen an diverse Entscheidungen herangehen wird. Es wäre leicht diese auf eine wirtschaftlich sinnvolle, kostengünstige Therapie hin zu programmieren. Ein Arzt würde zum Beispiel bei einem Familienvater alles tun, um ihn aus der Misere zu holen, da hier eine ganze Familie darunter leiden wird. Hier ist umso mehr eine teure und aufwendige Therapie angebracht."
['expert-authored'],user,Z.P1,"Da hast du definitiv Recht und das ist auch ein sehr gutes Argument. Besonders weil Ärzte häufig mit finanziellen Anreizen eher aufs Land gelockt werden müssen. Hierbei wäre die KI aber besonders in Bezug auf Hausärzte und Fachärzte notwendig, um eine längerfristige Behandlung zu gewährleisten. Gerade hier tun sich Patienten nämlich sehr schwer, einen behandelnden Arzt zu finden, da die vorhandenen keine Kapazitäten mehr haben."
[],user,Z.K1,Ich persönlich würde lieber von einem Menschen als von einem Algorithmus behandelt werden. Die Arzt-Patienten-Beziehung ist wichtig für die Mitarbeit des Patienten und den Behandlungserfolg.
"['intro_28', 'Z.K1', 'intro_55', 'Z.K1-1', 'z_trans_10', 'Z.P1']",user,Z.K1-1,"Allerdings fände ich es besser, Sachverstand und menschliche Zuwendung wenn möglich nicht zu trennen, außer es ist nicht anders möglich wegen Personalmangel oder zu weiten Wegen."
"['intro_52', 'z_trans_13', 'Z.P4']",user,NZ.K10,"Als Ergänzung spricht ja auch nichts dagegen, ich persönlich würde es aber nicht als Ersatz sehen."
"['intro_27', 'NZ.K10', 'intro_1', 'NZ.K10-1', 'z_trans_2', 'Z.P3']",user,Z.K1,"Die Gefahr ist, dass in schwierigen Entscheidungssituationen der menschliche Aspekt verloren geht, dass der Patient das Gefühl hat, nicht menschlich betrachtet worden zu sein und dann die Vorschläge nicht akzeptiert."
"['intro_24', 'Z.K5', 'intro_3', 'Z.K5-1']",user,Z.K5-1,"Dss wäre natürlich gut. Ich würde befürchten, dass das dann zum Teil aus Zeit-/Personalmangel auch irgendwann unterbleiben würde."
"['z_trans_9', 'Z.P6']",user,Z.K16,"Ich sehe allerdings auf längere Sicht die Gefahr, dass wir Menschen uns zu sehr in die Hände der KI begeben, uns von ihr abhängig machen, irgendwann ihre Entscheidungen nicht mehr nachvollziehen oder erklären können"
"['intro_24', 'Z.K16', 'intro_8', 'Z.K16-1']",user,Z.K16,"Dann würden wir uns aber eventuell abhängig machen von diesen einzelnen Experten, in deren Hand die KI liegt. Das Argument war ja, dass Ärzte nicht die Zeit hätten, sich ausreichend fortzubilden."
"['intro_1', 'z_trans_1', 'Z.P5']",user,NZ.K10,"Tja, also als Ergänzung fände ich es schon in Ordnung, nicht als Ersatz. Ich sehe einfach die Gefahr, dass hier Potential für weitere Einsparungen gesehen wird."
[],user,Z.K7,"Ich kann mir nicht vorstellen, das ein KI die persönlichen Gesichtspunkte/ psychische mit einbezieht in seine Diagnose Fakten sind nicht alles, zudem glaube ich das ältere Menschen vor der Technik Angst bekommen könnten"
[],user,Z.GP1,"In einfachen Fällen wie einer Erkältung, kann eine KI gut Entscheidungen treffen, ohne dadurch den Patienten zu gefährden."
"['intro_37', 'FAQ.1', 'FAQ.1-1', 'faq_trans_2', 'Z.P1-1']",user,Z.P4-1,"Dadurch, dass die KI nur die Therapie und Diagnose übernimmt wird Sie kaum den Ärztemangel lindern. Die Ärzte werden immernoch für Operationen und Eingriffe gebraucht."
[],user,Z.P1-1,"Künstliche Intelligenz ist meiner Ansicht nach immer noch ein Profejt, welches sich stets verbessern kann, indem wir aus den auftretenden Fehlern der KI lernen. Vielleicht könnte sie sich ja später so weit entwickeln, dass es ein wenig mehr möglich ist, sie als Ärzte gleichzustellen. Es dauert aber noch."
[],user,NZ.K10,Mit beihilfe von Menschlich zugelassenen Ärzt*innen könnten KI‘s ihren Job sehr erleichtern
['intro_61'],user,NZ.K8,Keine Transparenz über Entscheidungsfindung
[],user,NZ.K10,Die Überpfüfbarkeit der Entscheidung ist nicht möglich
"['intro_24', 'Z.K11', 'intro_48', 'Z.K11-1']",user,NZ.K8,"Aber es geht ja darum, dass bei einer KI nicht nachvollzogen werden kann, warum die KI sich so entschieden hat."
[],user,Z.P3,Ki verfügt über gleiches oder mehr wissen als das menschliche Gehirn
[],user,Z.P4,"Wenn die KI die gleichen Ergebnisse liefert wie ein Arzt, dann kann so dem Ärztemangel entgegen gewirkt werden."
[],user,Z.P3,Eine KI ist immer gleich gut und auf dem neuesten Stand des Wissens.
['intro_61'],user,Z.K15-1,Die KI macht vermutlich weniger Fehler als Ärzte und trifft bessere Entscheidungen.
"['intro_27', 'Z.P7', 'intro_57', 'Z.P7-1']",user,Z.P7,"Bei einer KI werden alle Daten und Entscheidungen protokolliert. Daher kann man Fehler gut erkennen. Wenn die KI im Durchschnitt weniger Fehler als Ärzte macht, ist sie besser. Außerdem lernt sie aus ihren Fehlern."
"['intro_25', 'Z.P7', 'intro_57']",user,Z.P1,"Die KI nicht nur besser sondern auch rund um die Uhr verfügbar., auch nachts. Das ist für Patienten vorteilhaft."
"['intro_23', 'Z.P1', 'intro_47', 'Z.P1-2']",user,Z.P5,"Da das medizinischer Personal eine einfachere Ausbildung hat, ist es kostengünstiger als Ärzte. Insgesamt ist das eine Ersparnis."
[],user,Z.P3,Ärzte entwickelt sich nach der Uni gegebenenfalls nicht weiter und ein bot schon
"['intro_37', 'FAQ.4', 'FAQ.4-1', 'faq_trans_1', 'Z.P1-1']",user,Z.P1-1,dann setzt man eben auch bots für dieses Fachpersonal ein
[],user,Z.K7,Medizin ist auch viel Psychologie und eine KI kann nicht wirklich auf die Psyche der Patienten eingehen.
"['intro_24', 'Z.K7', 'intro_55', 'Z.K7-1']",user,Z.P1-2,"Aber das medizinische Fachpersonal müsste dann sehr gut ausgebildet sein, was wiederum sehr teuer wäre."
['intro_61'],user,Z.P1-2,Die Behandlung in Untersuchungszentren wäre teurer als die Behandlung mit konventionellen Ärzten.
"['intro_24', 'NZ.K10', 'intro_9', 'NZ.K10-1', 'z_trans_4', 'Z.P1']",user,Z.P1-2,Eine rund um die Uhr erreichbare KI braucht viel Personal. Und das Personal muss gut ausgebildet sein. Das ist sehr teuer.
"['intro_24', 'Z.P1-2', 'intro_3', 'Z.P1-2-1']",user,Z.K3,"Wer haftet für den Fall, dass die KI falsche Entscheidungen trifft? Haftungsfragen können ebenfalls sehr teuer sein."
['intro_61'],user,Z.P1,KI Ärzte sind immer verfügbar
"['intro_27', 'Z.P1', 'intro_49', 'Z.P1-2']",user,Z.GP1,Man kann aber von medKI online untersuchen lassen
['intro_62'],user,Z.GP1,MedKI kann über das Internet die Patienten untersuchen
"['intro_38', 'FAQ.1', 'FAQ.1-1', 'faq_trans_3', 'Z.P1-1']",user,Z.GP1,Die KI kann aber selbst die Frage stellen und die Patienten antworten
[],user,Z.K7,Well eine KI kein Einfühlungsvermögen hat.
"['intro_28', 'Z.K7', 'intro_55', 'Z.K7-1']",user,Z.K4,"Was ist wenn eine KI Fehler macht. Diese Fehler wären viel weitreichender, da die KI an vielen Standorten zum Einsatz kommt."
[],user,Z.K1,Ich fühle mich bei einem echten menschen sicherer
['intro_61'],user,Z.K4,Die KI ist nicht so sicher
[],user,Z.P6,"Im Gegensatz zu Menschen kann eine Ki quasi unendlich viele Informationen aufnehmen und verarbeiten, ohne diese zu vergessen. Lernt sie von realen Daten so wird sie immer die Entscheidungen treffen die die höchste Wahrscheinlichkeit für ein gutes Ergebnis zur Folge hat."
"['intro_25', 'Z.P6', 'intro_48', 'Z.P6-1']",user,Z.P6,"Ärzte können auch nur Wahrscheinlichkeiten angeben, 100%ige Sicherheit gibt es in der Medizin selten."
"['intro_37', 'FAQ.3', 'FAQ.3-1', 'faq_trans_1', 'Z.K18']",user,Z.P3,Ki könnte immer das neueste Wissen auswerten.
[],user,NZ.K8,es ist immer möglich eine ki auszunutzen. es ist nicht möglich die innere funktionsweise einer ki nachzuvollziehen
['intro_61'],user,Z.K13,eine ki kann ausgenutzt werden.
"['intro_28', 'NZ.K10', 'intro_9', 'NZ.K10-1', 'z_trans_4', 'Z.P1']",user,NZ.K8,niemand kann nachvollziehen wie genau die ki funktioniert
['intro_62'],user,NZ.K8,niemand weiß wie eine ki funktioniert
[],user,Z.K15-1,KIs sind unvoreingenommen und frei von jeglichen menschlichen Fehlern weshalb diese eigentlich immer die richtige medizinische Entscheidung trifft
['intro_61'],user,Z.K15-1,Naja die KI wird keine Fehler machen die Menschen potenziell machen würden
"['intro_32', 'Z.P7', 'intro_57', 'Z.P7-1']",user,Z.K4,"Ja, das muss man natürlich beachten, dass Fehler in der KI erhebliche Schäden anrichten könnten,"
"['intro_32', 'Z.P7', 'intro_57', 'Z.P7-1']",user,Z.K15-1,"aber diese sollte dann auch erst geprüft werden in Unterstützung mit Ärzten und dann wenn die KI statistisch effektiver ist, benutzt werden"
"['intro_38', 'FAQ.5', 'FAQ.5-1', 'faq_trans_2', 'Z.P1-1']",user,Z.K15-1,ich meine dass die KI erst in Unterstützung mit Ärzten getestet wird bis diese statistisch besser ist als Ärzte
"['intro_38', 'FAQ.5', 'faq_trans_3', 'Z.K18']",user,Z.K15-1,"aber deswegen soll man die KIs ja erst soweit trainiert bis sie statistisch besser sind. Ja sie werden wahrscheinlich dann auch noch Fehler machen, aber weniger als Ärzte"
[],user,Z.K2,Die persönlichen Lebensumstände eines Patienten spielen bei der Behandlung eine große Rolle und müssen auch auf emoionaler Ebene bewertet werden.
"['intro_23', 'Z.K2', 'intro_55', 'Z.K2-4']",user,Z.K2,"Schafft es diese KI denn, medizinisch relevante Lebensumstände zu erkennen, wie es ein Arzt bei der Behandlung erkennen würde? Oder ist es zwingend notwendig diese Umstände im Voraus anzugeben?"
"['intro_25', 'Z.K2', 'intro_56', 'z_trans_1', 'Z.P1']",user,Z.K1,Hat diese KI direkten Kontakt zum Patienten?
"['intro_27', 'Z.K6', 'intro_56', 'Z.K6-1']",user,Z.K1,"In einem Gesundsheitssystem, das enorm von persönlicher Zuwendung profitieren würde, denke ich, dass eine medKI der falsche Schritt wäre."
[],user,Z.P7,Aufgrund von andauernden Personalmangel im medizinischen Bereich werden häufiger Überstunden gefordert was zum Schluss häufiger zu menschlichen Fehler führen könnte
['intro_61'],user,Z.P1,mehr Überstunden deswegen mehr fehler
[],user,Z.P5,Ferndiagnose spart Zeit
"['intro_26', 'Z.P5', 'intro_49', 'Z.P5-1']",user,Z.P1,"Nein ich argumentiere, dass für einfache Diagnosen kein Termin mit einem Arzt notwendig ist."
